Destino,Origem,Intermerdiario,Final,Distancia,Emissão de CO2
Pará,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,17016,271.16
Pará,Aeroporto de Roma-Fiumicino,Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,8001,127.5
Pará,Aeroporto de Heathrow (Londres),Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,7768,123.79
Pará,Aeroporto Internacional de Kansai (Osaka),Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,16970,270.42
Pará,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,7338,116.93
Pará,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,16793,267.6
Pará,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,16824,268.1
Pará,Aeroporto de Varsóvia Chopin,Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,9070,144.53
Pará,Aeroporto de Gatwick (Londres),Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,7758,123.63
Pará,Aeroporto Internacional de Taiwan Taoyuan,Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,17567,279.94
Pará,Aeroporto de Milão-Malpensa,Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,7948,126.65
Pará,Aeroporto Internacional de Viena,Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,8606,137.14
Pará,Aeroporto de Frankfurt,Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,8189,130.5
Pará,Aeroporto de Praga,Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,8548,136.22
Pará,Aeroporto de Dublin,Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,7633,121.64
Pará,Aeroporto de Zurique,Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,8039,128.1
Pará,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,15921,253.71
Pará,Aeroporto Internacional de Budapeste Ferenc Liszt,Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,8762,139.63
Pará,Aeroporto de Schiphol (Amsterdã),Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,8107,129.19
Pará,Aeroporto de Helsinque,Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,9620,153.3
Pará,Aeroporto Internacional de Hong Kong,Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,17297,275.64
Pará,Aeroporto de Estocolmo-Arlanda,Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,9228,147.05
Pará,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,7237,115.32
Pará,Aeroporto Adolfo Suárez Madrid-Barajas,Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,6802,108.39
Paraná,Aeroporto Internacional de Budapeste Ferenc Liszt,Aeroporto Internacional do Recife,Aeroporto Internacional de Curitiba,10560,168.28
Paraná,Aeroporto Internacional de Taiwan Taoyuan,Aeroporto Internacional de Salvador,Aeroporto Internacional de Curitiba,19269,307.06
Paraná,Aeroporto Internacional de Kansai (Osaka),Aeroporto Internacional de São Luís,Aeroporto Internacional de Curitiba,19041,303.43
Paraná,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Curitiba,18864,300.61
Paraná,Aeroporto Internacional de Incheon,Aeroporto Internacional de São Luís,Aeroporto Internacional de Curitiba,18591,296.26
Paraná,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Curitiba,18895,301.1
Paraná,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,9066,144.47
Paraná,Aeroporto Internacional de Kuala Lumpur (Sepang),Aeroporto Internacional de Salvador,Aeroporto Internacional de Curitiba,17271,275.22
Paraná,Aeroporto Adolfo Suárez Madrid-Barajas,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,8678,138.29
Paraná,Aeroporto de Bruxelas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,9945,158.48
Paraná,Aeroporto Internacional de Pyongyang Sunan,Aeroporto Internacional de São Luís,Aeroporto Internacional de Curitiba,18384,292.96
Paraná,Aeroporto Internacional de Hong Kong,Aeroporto Internacional de Salvador,Aeroporto Internacional de Curitiba,18691,297.85
Paraná,Aeroporto de Istambul,Aeroporto Internacional de Salvador,Aeroporto Internacional de Curitiba,10886,173.47
Paraná,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,9212,146.8
Paraná,Aeroporto de Varsóvia Chopin,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,10939,174.32
Paraná,Aeroporto de Roma-Fiumicino,Aeroporto Internacional do Recife,Aeroporto Internacional de Curitiba,9745,155.29
Paraná,Aeroporto de Dublin,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,9654,153.84
Paraná,Aeroporto Internacional Don Mueang,Aeroporto Internacional de Salvador,Aeroporto Internacional de Curitiba,17370,276.8
Paraná,Aeroporto de Schiphol (Amsterdã),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,10064,160.37
Paraná,Aeroporto de Milão-Malpensa,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,9788,155.98
Paraná,Aeroporto Internacional de Viena,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,10432,166.24
Paraná,Aeroporto de Frankfurt,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,10099,160.93
Paraná,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional de Salvador,Aeroporto Internacional de Curitiba,18928,301.63
Paraná,Aeroporto de Praga,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,10421,166.06
Paraná,Aeroporto de Zurique,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,9910,157.92
Paraná,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,17902,285.28
Paraná,Aeroporto de Estocolmo-Arlanda,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,11207,178.59
Paraná,Aeroporto Internacional de Suvarnabhumi,Aeroporto Internacional de Salvador,Aeroporto Internacional de Curitiba,17384,277.02
Paraná,Aeroporto Internacional Ninoy Aquino,Aeroporto Internacional de Salvador,Aeroporto Internacional de Curitiba,19573,311.9
Paraná,Aeroporto Internacional de Penang (Penang),Aeroporto Internacional de Salvador,Aeroporto Internacional de Curitiba,17192,273.96
Paraná,Aeroporto de Oslo-Gardermoen,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,10928,174.14
Paraná,Aeroporto Internacional de Boryspil (Kiev),Aeroporto Internacional do Recife,Aeroporto Internacional de Curitiba,11464,182.68
Paraná,Aeroporto de Gatwick (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,9728,155.02
Paraná,Aeroporto de Heathrow (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,9742,155.24
Paraná,Aeroporto Francisco Sá Carneiro (Porto),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,8470,134.97
Paraná,Aeroporto de Luxemburgo,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,9944,158.46
Paraná,Aeroporto Humberto Delgado (Lisboa),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,8232,131.18
Paraná,Aeroporto Internacional Indira Gandhi,Aeroporto Internacional de Salvador,Aeroporto Internacional de Curitiba,14943,238.12
Paraná,Aeroporto de Helsinque,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,11589,184.68
Pernambuco,Aeroporto Internacional de Hong Kong,Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,16505,263.01
Pernambuco,Aeroporto de Estocolmo-Arlanda,Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,8880,141.51
Pernambuco,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,6712,106.96
Pernambuco,Aeroporto Adolfo Suárez Madrid-Barajas,Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,6324,100.78
Pernambuco,Aeroporto de Roma-Fiumicino,Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,7399,117.91
Pernambuco,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,16589,264.35
Pernambuco,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,6858,109.29
Pernambuco,Aeroporto Internacional de Kansai (Osaka),Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,16948,270.07
Pernambuco,Aeroporto de Heathrow (Londres),Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,7420,118.24
Pernambuco,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,16917,269.58
Pernambuco,Aeroporto Internacional de Incheon,Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,16303,259.8
Pernambuco,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,16931,269.8
Pernambuco,Aeroporto de Bruxelas,Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,7602,121.14
Pernambuco,Aeroporto Internacional de Penang (Penang),Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,15374,244.99
Pernambuco,Aeroporto de Varsóvia Chopin,Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,8585,136.81
Pernambuco,Aeroporto de Gatwick (Londres),Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,7404,117.99
Pernambuco,Aeroporto Internacional de Taiwan Taoyuan,Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,16990,270.74
Pernambuco,Aeroporto de Milão-Malpensa,Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,7434,118.46
Pernambuco,Aeroporto Internacional de Viena,Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,8078,128.73
Pernambuco,Aeroporto de Oslo-Gardermoen,Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,8620,137.36
Pernambuco,Aeroporto de Frankfurt,Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,7745,123.42
Pernambuco,Aeroporto de Praga,Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,8067,128.55
Pernambuco,Aeroporto Internacional de Kuala Lumpur (Sepang),Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,15511,247.17
Pernambuco,Aeroporto de Dublin,Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,7366,117.38
Pernambuco,Aeroporto Internacional Indira Gandhi,Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,12767,203.45
Pernambuco,Aeroporto de Zurique,Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,7556,120.41
Pernambuco,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,15548,247.76
Pernambuco,Aeroporto Internacional de Budapeste Ferenc Liszt,Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,8207,130.78
Pernambuco,Aeroporto de Helsinque,Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,9253,147.45
Pernambuco,Aeroporto de Schiphol (Amsterdã),Aeroporto Internacional de Natal,Aeroporto Internacional do Recife,7728,123.15
Rio de Janeiro,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,17336,276.26
Rio de Janeiro,Aeroporto Internacional de Budapeste Ferenc Liszt,Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,9988,159.16
Rio de Janeiro,Aeroporto Internacional de Taiwan Taoyuan,Aeroporto Internacional de Salvador,Aeroporto Internacional do Rio de Janeiro,18704,298.06
Rio de Janeiro,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional do Rio de Janeiro,18540,295.44
Rio de Janeiro,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional do Rio de Janeiro,18571,295.94
Rio de Janeiro,Aeroporto de Dublin,Aeroporto Internacional de Salvador,Aeroporto Internacional do Rio de Janeiro,9172,146.16
Rio de Janeiro,Aeroporto Internacional de Kuala Lumpur (Sepang),Aeroporto Internacional de Salvador,Aeroporto Internacional do Rio de Janeiro,16706,266.22
Rio de Janeiro,Aeroporto Internacional de Noi Bai,Aeroporto Internacional de Salvador,Aeroporto Internacional do Rio de Janeiro,17329,276.15
Rio de Janeiro,Aeroporto Internacional de Kansai (Osaka),Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,18716,298.25
Rio de Janeiro,Aeroporto Internacional Indira Gandhi,Aeroporto Internacional de Salvador,Aeroporto Internacional do Rio de Janeiro,14378,229.12
Rio de Janeiro,Aeroporto de Schiphol (Amsterdã),Aeroporto Internacional de Salvador,Aeroporto Internacional do Rio de Janeiro,9536,151.96
Rio de Janeiro,Aeroporto de Helsinque,Aeroporto Internacional de Salvador,Aeroporto Internacional do Rio de Janeiro,11060,176.25
Rio de Janeiro,Aeroporto Internacional de Hong Kong,Aeroporto Internacional de Salvador,Aeroporto Internacional do Rio de Janeiro,18126,288.85
Rio de Janeiro,Aeroporto de Heathrow (Londres),Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,9228,147.05
Rio de Janeiro,Aeroporto de Gatwick (Londres),Aeroporto Internacional de Salvador,Aeroporto Internacional do Rio de Janeiro,9212,146.8
Rio de Janeiro,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,18359,292.56
Rio de Janeiro,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,8655,137.92
Rio de Janeiro,Aeroporto Internacional Henri Coand? (Bucareste),Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,10291,163.99
Rio de Janeiro,Aeroporto Internacional Don Mueang,Aeroporto Internacional de Salvador,Aeroporto Internacional do Rio de Janeiro,16805,267.79
Rio de Janeiro,Aeroporto Internacional de Incheon,Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,18110,288.59
Rio de Janeiro,Aeroporto de Varsóvia Chopin,Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,10376,165.35
Rio de Janeiro,Aeroporto de Oslo-Gardermoen,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,10428,166.17
Rio de Janeiro,Aeroporto Internacional de Tan Son Nhat,Aeroporto Internacional de Salvador,Aeroporto Internacional do Rio de Janeiro,17429,277.74
Rio de Janeiro,Aeroporto Internacional de Suvarnabhumi,Aeroporto Internacional de Salvador,Aeroporto Internacional do Rio de Janeiro,16819,268.02
Rio de Janeiro,Aeroporto Internacional de Changi,Aeroporto Internacional de Salvador,Aeroporto Internacional do Rio de Janeiro,16901,269.32
Rio de Janeiro,Aeroporto Internacional Ninoy Aquino,Aeroporto Internacional de Salvador,Aeroporto Internacional do Rio de Janeiro,19008,302.9
Rio de Janeiro,Aeroporto de Praga,Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,9860,157.12
Rio de Janeiro,Aeroporto de Bruxelas,Aeroporto Internacional de Salvador,Aeroporto Internacional do Rio de Janeiro,9409,149.94
Rio de Janeiro,Aeroporto Internacional de Penang (Penang),Aeroporto Internacional de Salvador,Aeroporto Internacional do Rio de Janeiro,16627,264.96
Rio de Janeiro,Aeroporto de Frankfurt,Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,9546,152.12
Rio de Janeiro,Aeroporto de Zurique,Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,9350,149.0
Rio de Janeiro,Aeroporto de Estocolmo-Arlanda,Aeroporto Internacional de Salvador,Aeroporto Internacional do Rio de Janeiro,10688,170.32
Rio de Janeiro,Aeroporto de Roma-Fiumicino,Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,9173,146.18
Rio de Janeiro,Aeroporto Humberto Delgado (Lisboa),Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,7690,122.54
Rio de Janeiro,Aeroporto Francisco Sá Carneiro (Porto),Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,7939,126.51
Rio de Janeiro,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,8503,135.5
Rio de Janeiro,Aeroporto de Milão-Malpensa,Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,9224,146.99
Rio de Janeiro,Aeroporto Internacional de Viena,Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,9863,157.17
Rio de Janeiro,Aeroporto de Sófia,Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,10001,159.37
Rio de Janeiro,Aeroporto Adolfo Suárez Madrid-Barajas,Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,8124,129.46
Rio Grande do Norte,Aeroporto Adolfo Suárez Madrid-Barajas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Natal,6484,103.33
Rio Grande do Norte,Aeroporto de Heathrow (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Natal,7531,120.01
Rio Grande do Norte,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Natal,7021,111.88
Rio Grande do Norte,Aeroporto de Gatwick (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Natal,7517,119.79
Rio Grande do Norte,Aeroporto de Varsóvia Chopin,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Natal,8756,139.53
Rio Grande do Norte,Aeroporto de Milão-Malpensa,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Natal,7614,121.33
Rio Grande do Norte,Aeroporto Internacional de Viena,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Natal,8266,131.72
Rio Grande do Norte,Aeroporto de Oslo-Gardermoen,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Natal,8717,138.91
Rio Grande do Norte,Aeroporto de Frankfurt,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Natal,7896,125.83
Rio Grande do Norte,Aeroporto de Roma-Fiumicino,Aeroporto Internacional do Recife,Aeroporto Internacional de Natal,7583,120.84
Rio Grande do Norte,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional do Recife,Aeroporto Internacional de Natal,16769,267.22
Rio Grande do Norte,Aeroporto de Zurique,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Natal,7723,123.07
Rio Grande do Norte,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Natal,15701,250.2
Rio Grande do Norte,Aeroporto de Schiphol (Amsterdã),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Natal,7853,125.14
Rio Grande do Norte,Aeroporto Internacional de Penang (Penang),Aeroporto Internacional do Recife,Aeroporto Internacional de Natal,15339,244.43
Rio Grande do Norte,Aeroporto Internacional de Taiwan Taoyuan,Aeroporto Internacional do Recife,Aeroporto Internacional de Natal,17135,273.05
Rio Grande do Norte,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Natal,6893,109.84
Rio Grande do Norte,Aeroporto Internacional de Kuala Lumpur (Sepang),Aeroporto Internacional do Recife,Aeroporto Internacional de Natal,15459,246.35
Rio Grande do Sul,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional do Recife,Aeroporto Internacional de Porto Alegre,18439,293.83
Rio Grande do Sul,Aeroporto Internacional de Budapeste Ferenc Liszt,Aeroporto Internacional do Recife,Aeroporto Internacional de Porto Alegre,11091,176.74
Rio Grande do Sul,Aeroporto Internacional de Taiwan Taoyuan,Aeroporto Internacional de Salvador,Aeroporto Internacional de Porto Alegre,19800,315.52
Rio Grande do Sul,Aeroporto Internacional de Kansai (Osaka),Aeroporto Internacional de São Luís,Aeroporto Internacional de Porto Alegre,19598,312.3
Rio Grande do Sul,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Porto Alegre,19421,309.48
Rio Grande do Sul,Aeroporto Internacional de Incheon,Aeroporto Internacional de São Luís,Aeroporto Internacional de Porto Alegre,19148,305.13
Rio Grande do Sul,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Porto Alegre,19452,309.98
Rio Grande do Sul,Aeroporto de Praga,Aeroporto Internacional de Salvador,Aeroporto Internacional de Porto Alegre,10962,174.68
Rio Grande do Sul,Aeroporto de Heathrow (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,10299,164.12
Rio Grande do Sul,Aeroporto Adolfo Suárez Madrid-Barajas,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,9219,146.91
Rio Grande do Sul,Aeroporto de Gatwick (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,10285,163.9
Rio Grande do Sul,Aeroporto Internacional de Hong Kong,Aeroporto Internacional de Salvador,Aeroporto Internacional de Porto Alegre,19222,306.31
Rio Grande do Sul,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,9753,155.42
Rio Grande do Sul,Aeroporto de Roma-Fiumicino,Aeroporto Internacional do Recife,Aeroporto Internacional de Porto Alegre,10276,163.75
Rio Grande do Sul,Aeroporto de Dublin,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,10211,162.72
Rio Grande do Sul,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de Salvador,Aeroporto Internacional de Porto Alegre,9605,153.06
Rio Grande do Sul,Aeroporto Francisco Sá Carneiro (Porto),Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,9026,143.83
Rio Grande do Sul,Aeroporto Internacional Don Mueang,Aeroporto Internacional de Salvador,Aeroporto Internacional de Porto Alegre,17901,285.26
Rio Grande do Sul,Aeroporto de Varsóvia Chopin,Aeroporto Internacional do Recife,Aeroporto Internacional de Porto Alegre,11479,182.92
Rio Grande do Sul,Aeroporto de Bratislava,Aeroporto Internacional de Salvador,Aeroporto Internacional de Porto Alegre,11010,175.45
Rio Grande do Sul,Aeroporto de Helsinque,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,12146,193.55
Rio Grande do Sul,Aeroporto de Frankfurt,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,10640,169.55
Rio Grande do Sul,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional de Salvador,Aeroporto Internacional de Porto Alegre,19459,310.09
Rio Grande do Sul,Aeroporto Internacional Henri Coand? (Bucareste),Aeroporto Internacional de Salvador,Aeroporto Internacional de Porto Alegre,11392,181.54
Rio Grande do Sul,Aeroporto Internacional de Suvarnabhumi,Aeroporto Internacional de Salvador,Aeroporto Internacional de Porto Alegre,17915,285.48
Rio Grande do Sul,Aeroporto Internacional de Changi,Aeroporto Internacional de Salvador,Aeroporto Internacional de Porto Alegre,17997,286.79
Rio Grande do Sul,Aeroporto de Milão-Malpensa,Aeroporto Internacional do Recife,Aeroporto Internacional de Porto Alegre,10327,164.57
Rio Grande do Sul,Aeroporto Internacional de Viena,Aeroporto Internacional do Recife,Aeroporto Internacional de Porto Alegre,10966,174.75
Rio Grande do Sul,Aeroporto Humberto Delgado (Lisboa),Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,8778,139.88
Rio Grande do Sul,Aeroporto Internacional Ninoy Aquino,Aeroporto Internacional de Salvador,Aeroporto Internacional de Porto Alegre,20104,320.37
Rio Grande do Sul,Aeroporto Internacional Soekarno-Hatta (Jacarta),Aeroporto Internacional de Salvador,Aeroporto Internacional de Porto Alegre,17930,285.72
Rio Grande do Sul,Aeroporto de Bruxelas,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,10497,167.27
Rio Grande do Sul,Aeroporto de Zurique,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,10451,166.54
Rio Grande do Sul,Aeroporto de Estocolmo-Arlanda,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,11764,187.46
Rio Grande do Sul,Aeroporto Internacional de Penang (Penang),Aeroporto Internacional de Salvador,Aeroporto Internacional de Porto Alegre,17723,282.42
Rio Grande do Sul,Aeroporto de Schiphol (Amsterdã),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,10621,169.25
Rio Grande do Sul,Aeroporto Internacional de Kuala Lumpur (Sepang),Aeroporto Internacional de Salvador,Aeroporto Internacional de Porto Alegre,17802,283.68
Rio Grande do Sul,Aeroporto Internacional Ngurah Rai (Bali),Aeroporto Internacional de Salvador,Aeroporto Internacional de Porto Alegre,18548,295.57
Rio Grande do Sul,Aeroporto Internacional Indira Gandhi,Aeroporto Internacional de Salvador,Aeroporto Internacional de Porto Alegre,15474,246.58
Roraima,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional de São Luís,Aeroporto Internacional de Boa Vista,18453,294.06
Roraima,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional de São Luís,Aeroporto Internacional de Boa Vista,17358,276.61
Santa Catarina,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional do Recife,Aeroporto Internacional de Navegantes,18018,287.12
Santa Catarina,Aeroporto Internacional de Budapeste Ferenc Liszt,Aeroporto Internacional do Recife,Aeroporto Internacional de Navegantes,10670,170.03
Santa Catarina,Aeroporto Internacional de Taiwan Taoyuan,Aeroporto Internacional de Salvador,Aeroporto Internacional de Navegantes,19379,308.81
Santa Catarina,Aeroporto Internacional de Kansai (Osaka),Aeroporto Internacional de São Luís,Aeroporto Internacional de Navegantes,19211,306.14
Santa Catarina,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Navegantes,19034,303.31
Santa Catarina,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Navegantes,19065,303.81
Santa Catarina,Aeroporto de Praga,Aeroporto Internacional de Salvador,Aeroporto Internacional de Navegantes,10541,167.98
Santa Catarina,Aeroporto Internacional de Kuala Lumpur (Sepang),Aeroporto Internacional de Salvador,Aeroporto Internacional de Navegantes,17381,276.97
Santa Catarina,Aeroporto de Zurique,Aeroporto Internacional de Salvador,Aeroporto Internacional de Navegantes,10031,159.85
Santa Catarina,Aeroporto Internacional Indira Gandhi,Aeroporto Internacional de Salvador,Aeroporto Internacional de Navegantes,15053,239.88
Santa Catarina,Aeroporto de Heathrow (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,9884,157.51
Santa Catarina,Aeroporto Adolfo Suárez Madrid-Barajas,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,8799,140.22
Santa Catarina,Aeroporto Internacional de Incheon,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,18753,298.84
Santa Catarina,Aeroporto de Gatwick (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,9870,157.28
Santa Catarina,Aeroporto Internacional de Pyongyang Sunan,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,18547,295.55
