Destino,Origem,Intermerdiario,Final,Distancia,Emissão de CO2
Pará,Aeroporto Adolfo Suárez Madrid-Barajas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Belém,7197,155.06
Pará,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,8142,175.42
Pará,Aeroporto Internacional de Hong Kong,Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,17789,383.27
Pará,Aeroporto de Varsóvia Chopin,Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,9869,212.63
Pará,Aeroporto Internacional de Taiwan Taoyuan,Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,18274,393.72
Pará,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Belém,16414,353.65
Pará,Aeroporto Internacional de Budapeste Ferenc Liszt,Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,9491,204.49
Pará,Aeroporto de Estocolmo-Arlanda,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Belém,9709,209.18
Pará,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,17873,385.08
Pará,Aeroporto de Schiphol (Amsterdã),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Belém,8566,184.56
Pará,Aeroporto de Roma-Fiumicino,Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,8683,187.08
Pará,Aeroporto de Frankfurt,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Belém,8609,185.48
Pará,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,7996,172.28
Pará,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,16793,361.81
Pará,Aeroporto de Helsinque,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Belém,10091,217.42
Pará,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,16824,362.48
Pará,Aeroporto Internacional de Viena,Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,9362,201.71
Pará,Aeroporto de Praga,Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,9351,201.47
Pará,Aeroporto de Dublin,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Belém,8156,175.72
Pará,Aeroporto de Zurique,Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,8840,190.46
Paraná,Aeroporto Internacional de Suvarnabhumi,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,17753,382.5
Paraná,Aeroporto Internacional de Kansai (Osaka),Aeroporto Internacional de São Luís,Aeroporto Internacional de Curitiba,19041,410.25
Paraná,Aeroporto de Milão-Malpensa,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,9788,210.89
Paraná,Aeroporto Adolfo Suárez Madrid-Barajas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,8695,187.34
Paraná,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,9212,198.48
Paraná,Aeroporto Internacional de Penang (Penang),Aeroporto Internacional do Recife,Aeroporto Internacional de Curitiba,17501,377.07
Paraná,Aeroporto de Bruxelas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,9945,214.27
Paraná,Aeroporto Internacional de Hong Kong,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,18859,406.33
Paraná,Aeroporto de Varsóvia Chopin,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,10939,235.69
Paraná,Aeroporto Internacional de Taiwan Taoyuan,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,19344,416.78
Paraná,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,17912,385.92
Paraná,Aeroporto Internacional de Pyongyang Sunan,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,18405,396.54
Paraná,Aeroporto Internacional de Budapeste Ferenc Liszt,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,10561,227.54
Paraná,Aeroporto de Estocolmo-Arlanda,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,11207,241.46
Paraná,Aeroporto Internacional de Kuala Lumpur (Sepang),Aeroporto Internacional do Recife,Aeroporto Internacional de Curitiba,17621,379.65
Paraná,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,18943,408.14
Paraná,Aeroporto de Schiphol (Amsterdã),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,10064,216.83
Paraná,Aeroporto de Roma-Fiumicino,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,9753,210.13
Paraná,Aeroporto de Frankfurt,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,10107,217.76
Paraná,Aeroporto Internacional Ninoy Aquino,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,19879,428.3
Paraná,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,9066,195.33
Paraná,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Curitiba,18864,406.43
Paraná,Aeroporto de Istambul,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,10926,235.41
Paraná,Aeroporto Internacional de Incheon,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,18611,400.98
Paraná,Aeroporto Internacional de Viena,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,10432,224.76
Paraná,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Curitiba,18895,407.1
Paraná,Aeroporto Internacional Don Mueang,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,17735,382.11
Paraná,Aeroporto de Praga,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,10421,224.53
Paraná,Aeroporto de Dublin,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,9654,208.0
Paraná,Aeroporto de Zurique,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,9910,213.52
Paraná,Aeroporto de Oslo-Gardermoen,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,10928,235.45
Paraná,Aeroporto Internacional de Boryspil (Kiev),Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,11468,247.08
Paraná,Aeroporto Internacional Indira Gandhi,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,15121,325.79
Paraná,Aeroporto de Heathrow (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,9742,209.9
Paraná,Aeroporto de Helsinque,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,11589,249.69
Paraná,Aeroporto Humberto Delgado (Lisboa),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,8232,177.36
Paraná,Aeroporto Francisco Sá Carneiro (Porto),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,8470,182.49
Paraná,Aeroporto de Gatwick (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,9728,209.59
Paraná,Aeroporto de Luxemburgo,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,9946,214.29
Rio de Janeiro,Aeroporto de Oslo-Gardermoen,Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,10458,225.32
Rio de Janeiro,Aeroporto Internacional de Suvarnabhumi,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,17207,370.73
Rio de Janeiro,Aeroporto Internacional de Kansai (Osaka),Aeroporto Internacional de São Luís,Aeroporto Internacional do Rio de Janeiro,18717,403.27
Rio de Janeiro,Aeroporto Internacional de Noi Bai,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,17572,378.6
Rio de Janeiro,Aeroporto de Heathrow (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,9272,199.77
Rio de Janeiro,Aeroporto de Gatwick (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,9258,199.47
Rio de Janeiro,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,8666,186.71
Rio de Janeiro,Aeroporto Internacional de Penang (Penang),Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,16929,364.74
Rio de Janeiro,Aeroporto de Bruxelas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,9475,204.14
Rio de Janeiro,Aeroporto Internacional de Hong Kong,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,18313,394.56
Rio de Janeiro,Aeroporto Internacional Henri Coand? (Bucareste),Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,10335,222.67
Rio de Janeiro,Aeroporto Internacional de Taiwan Taoyuan,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,18798,405.01
Rio de Janeiro,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,17442,375.8
Rio de Janeiro,Aeroporto Internacional de Tan Son Nhat,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,17877,385.17
Rio de Janeiro,Aeroporto Internacional Indira Gandhi,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,14575,314.02
Rio de Janeiro,Aeroporto Internacional de Changi,Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,17273,372.15
Rio de Janeiro,Aeroporto Internacional de Budapeste Ferenc Liszt,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,10015,215.78
Rio de Janeiro,Aeroporto Internacional de Kuala Lumpur (Sepang),Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,17049,367.33
Rio de Janeiro,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,18397,396.37
Rio de Janeiro,Aeroporto de Schiphol (Amsterdã),Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,9594,206.71
Rio de Janeiro,Aeroporto de Frankfurt,Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,9637,207.63
Rio de Janeiro,Aeroporto Internacional Ninoy Aquino,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,19333,416.54
Rio de Janeiro,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional do Rio de Janeiro,18540,399.45
Rio de Janeiro,Aeroporto de Helsinque,Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,11119,239.56
Rio de Janeiro,Aeroporto Internacional de Incheon,Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,18141,390.86
Rio de Janeiro,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional do Rio de Janeiro,18571,400.12
Rio de Janeiro,Aeroporto Internacional Don Mueang,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,17189,370.34
Rio de Janeiro,Aeroporto de Dublin,Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,9184,197.87
Rio de Janeiro,Aeroporto de Praga,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,9875,212.76
Rio de Janeiro,Aeroporto de Varsóvia Chopin,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,10393,223.92
Rio de Janeiro,Aeroporto de Roma-Fiumicino,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,9207,198.37
Rio de Janeiro,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,8520,183.57
Rio de Janeiro,Aeroporto de Sófia,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,10048,216.49
Rio de Janeiro,Aeroporto Adolfo Suárez Madrid-Barajas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,8225,177.21
Rio de Janeiro,Aeroporto de Milão-Malpensa,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,9242,199.12
Rio de Janeiro,Aeroporto Humberto Delgado (Lisboa),Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,7762,167.24
Rio de Janeiro,Aeroporto Francisco Sá Carneiro (Porto),Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,8000,172.36
Rio de Janeiro,Aeroporto Internacional de Viena,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,9886,213.0
Rio de Janeiro,Aeroporto de Estocolmo-Arlanda,Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,10737,231.33
Rio de Janeiro,Aeroporto de Zurique,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,9364,201.75
Rio Grande do Sul,Aeroporto Internacional de Suvarnabhumi,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,18294,394.15
Rio Grande do Sul,Aeroporto Internacional de Kansai (Osaka),Aeroporto Internacional de São Luís,Aeroporto Internacional de Porto Alegre,19598,422.25
Rio Grande do Sul,Aeroporto de Heathrow (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,10299,221.9
Rio Grande do Sul,Aeroporto de Milão-Malpensa,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,10329,222.54
Rio Grande do Sul,Aeroporto Humberto Delgado (Lisboa),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,8789,189.36
Rio Grande do Sul,Aeroporto de Gatwick (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,10285,221.6
Rio Grande do Sul,Aeroporto de Bratislava,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,11017,237.37
Rio Grande do Sul,Aeroporto Adolfo Suárez Madrid-Barajas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,9252,199.34
Rio Grande do Sul,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,9753,210.13
Rio Grande do Sul,Aeroporto Internacional de Hong Kong,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,19400,417.98
Rio Grande do Sul,Aeroporto de Varsóvia Chopin,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,11480,247.34
Rio Grande do Sul,Aeroporto Internacional Henri Coand? (Bucareste),Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,11422,246.09
Rio Grande do Sul,Aeroporto Internacional de Taiwan Taoyuan,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,19885,428.43
Rio Grande do Sul,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,18469,397.92
Rio Grande do Sul,Aeroporto Internacional de Changi,Aeroporto Internacional do Recife,Aeroporto Internacional de Porto Alegre,18376,395.92
Rio Grande do Sul,Aeroporto Internacional de Budapeste Ferenc Liszt,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,11102,239.2
Rio Grande do Sul,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,19484,419.79
Rio Grande do Sul,Aeroporto Internacional Ninoy Aquino,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,20420,439.96
Rio Grande do Sul,Aeroporto de Frankfurt,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,10664,229.76
Rio Grande do Sul,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,9607,206.99
Rio Grande do Sul,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Porto Alegre,19421,418.43
Rio Grande do Sul,Aeroporto de Helsinque,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,12146,261.69
Rio Grande do Sul,Aeroporto Francisco Sá Carneiro (Porto),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,9027,194.49
Rio Grande do Sul,Aeroporto Internacional de Incheon,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,19168,412.98
Rio Grande do Sul,Aeroporto Internacional de Viena,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,10973,236.42
Rio Grande do Sul,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Porto Alegre,19452,419.1
Rio Grande do Sul,Aeroporto Internacional Don Mueang,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,18276,393.76
Rio Grande do Sul,Aeroporto de Praga,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,10962,236.18
Rio Grande do Sul,Aeroporto de Dublin,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,10211,220.0
Rio Grande do Sul,Aeroporto de Roma-Fiumicino,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,10294,221.79
Rio Grande do Sul,Aeroporto Internacional de Penang (Penang),Aeroporto Internacional do Recife,Aeroporto Internacional de Porto Alegre,18032,388.51
Rio Grande do Sul,Aeroporto Internacional Indira Gandhi,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,15662,337.44
Rio Grande do Sul,Aeroporto Internacional Soekarno-Hatta (Jacarta),Aeroporto Internacional do Recife,Aeroporto Internacional de Porto Alegre,18442,397.34
Rio Grande do Sul,Aeroporto de Bruxelas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,10502,226.27
Rio Grande do Sul,Aeroporto de Estocolmo-Arlanda,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,11764,253.46
Rio Grande do Sul,Aeroporto Internacional de Kuala Lumpur (Sepang),Aeroporto Internacional do Recife,Aeroporto Internacional de Porto Alegre,18152,391.09
Rio Grande do Sul,Aeroporto de Zurique,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,10451,225.17
Rio Grande do Sul,Aeroporto Internacional Ngurah Rai (Bali),Aeroporto Internacional do Recife,Aeroporto Internacional de Porto Alegre,19179,413.22
Rio Grande do Sul,Aeroporto de Schiphol (Amsterdã),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,10621,228.83
Santa Catarina,Aeroporto de Oslo-Gardermoen,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,11070,238.51
Santa Catarina,Aeroporto Internacional de Kansai (Osaka),Aeroporto Internacional de São Luís,Aeroporto Internacional de Navegantes,19211,413.91
Santa Catarina,Aeroporto de Heathrow (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,9884,212.96
Santa Catarina,Aeroporto de Milão-Malpensa,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,9909,213.49
Santa Catarina,Aeroporto de Gatwick (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,9870,212.65
Santa Catarina,Aeroporto Adolfo Suárez Madrid-Barajas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,8837,190.4
Santa Catarina,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,9333,201.08
Santa Catarina,Aeroporto de Bruxelas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,10087,217.33
Santa Catarina,Aeroporto de Varsóvia Chopin,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,11060,238.29
Santa Catarina,Aeroporto Internacional de Taiwan Taoyuan,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,19465,419.38
Santa Catarina,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,18054,388.98
Santa Catarina,Aeroporto Internacional Indira Gandhi,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,15242,328.4
Santa Catarina,Aeroporto Internacional de Pyongyang Sunan,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,18547,399.6
Santa Catarina,Aeroporto Internacional de Changi,Aeroporto Internacional do Recife,Aeroporto Internacional de Navegantes,17955,386.85
Santa Catarina,Aeroporto Internacional de Budapeste Ferenc Liszt,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,10682,230.15
Santa Catarina,Aeroporto de Estocolmo-Arlanda,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,11349,244.52
Santa Catarina,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,19064,410.74
Santa Catarina,Aeroporto Internacional de Kuala Lumpur (Sepang),Aeroporto Internacional do Recife,Aeroporto Internacional de Navegantes,17731,382.02
Santa Catarina,Aeroporto de Schiphol (Amsterdã),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,10206,219.89
Santa Catarina,Aeroporto de Roma-Fiumicino,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,9874,212.74
Santa Catarina,Aeroporto de Frankfurt,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,10249,220.82
Santa Catarina,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,9187,197.94
Santa Catarina,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Navegantes,19034,410.1
Santa Catarina,Aeroporto de Helsinque,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,11731,252.75
Santa Catarina,Aeroporto Internacional de Incheon,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,18753,404.04
Santa Catarina,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Navegantes,19065,410.76
Santa Catarina,Aeroporto Internacional de Viena,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,10553,227.37
Santa Catarina,Aeroporto de Praga,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,10542,227.13
Santa Catarina,Aeroporto de Dublin,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,9796,211.06
Santa Catarina,Aeroporto de Zurique,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,10031,216.12
Santa Catarina,Aeroporto Internacional de Penang (Penang),Aeroporto Internacional do Recife,Aeroporto Internacional de Navegantes,17611,379.44
Santa Catarina,Aeroporto Internacional de Suvarnabhumi,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,17874,385.1
Santa Catarina,Aeroporto Internacional de Hong Kong,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,18980,408.93
Santa Catarina,Aeroporto Humberto Delgado (Lisboa),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,8374,180.42
Santa Catarina,Aeroporto Francisco Sá Carneiro (Porto),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,8612,185.55
Santa Catarina,Aeroporto Internacional Henri Coand? (Bucareste),Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,11002,237.04
Santa Catarina,Aeroporto de Luxemburgo,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,10088,217.35
Santa Catarina,Aeroporto Internacional Don Mueang,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,17856,384.72
Santa Catarina,Aeroporto de Ljubljana Joe Pu?nik,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,10302,221.96
São Paulo,Aeroporto de Oslo-Gardermoen,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,10629,229.01
São Paulo,Aeroporto Internacional de Suvarnabhumi,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,17430,375.54
São Paulo,Aeroporto de Zurique,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,9587,206.56
São Paulo,Aeroporto Internacional de Kansai (Osaka),Aeroporto Internacional de São Luís,Aeroporto Internacional de Guarulhos,18796,404.97
São Paulo,Aeroporto de Heathrow (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,9443,203.45
São Paulo,Aeroporto de Milão-Malpensa,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,9465,203.93
São Paulo,Aeroporto de Gatwick (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,9429,203.15
São Paulo,Aeroporto Adolfo Suárez Madrid-Barajas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,8396,180.9
São Paulo,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,8889,191.52
São Paulo,Aeroporto Internacional de Penang (Penang),Aeroporto Internacional do Recife,Aeroporto Internacional de Guarulhos,17171,369.96
São Paulo,Aeroporto de Bruxelas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,9646,207.83
São Paulo,Aeroporto Internacional Soekarno-Hatta (Jacarta),Aeroporto Internacional do Recife,Aeroporto Internacional de Guarulhos,17581,378.79
São Paulo,Aeroporto Internacional de Taiwan Taoyuan,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,19021,409.82
São Paulo,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,17613,379.48
São Paulo,Aeroporto Internacional Indira Gandhi,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,14798,318.83
São Paulo,Aeroporto Internacional de Changi,Aeroporto Internacional do Recife,Aeroporto Internacional de Guarulhos,17515,377.37
São Paulo,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,18620,401.18
São Paulo,Aeroporto Internacional de Kuala Lumpur (Sepang),Aeroporto Internacional do Recife,Aeroporto Internacional de Guarulhos,17291,372.54
São Paulo,Aeroporto de Schiphol (Amsterdã),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,9765,210.39
São Paulo,Aeroporto de Frankfurt,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,9808,211.32
São Paulo,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,8743,188.37
São Paulo,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Guarulhos,18619,401.15
São Paulo,Aeroporto Internacional de Incheon,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,18312,394.54
São Paulo,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Guarulhos,18650,401.82
São Paulo,Aeroporto Internacional de Viena,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,10109,217.8
São Paulo,Aeroporto Internacional Don Mueang,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,17412,375.15
São Paulo,Aeroporto de Praga,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,10098,217.57
São Paulo,Aeroporto de Dublin,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,9355,201.56
São Paulo,Aeroporto de Roma-Fiumicino,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,9430,203.17
